"","seqnames","start","end","width","strand"
"10951","2",9537879,9539879,2001,"-"
"10952","2",9540401,9542401,2001,"+"
"10953","2",9544547,9546547,2001,"+"
"10954","2",9549084,9551084,2001,"-"
"10955","2",9555145,9557145,2001,"-"
"10956","2",9559761,9561761,2001,"+"
"10957","2",9563751,9565751,2001,"-"
"10958","2",9568758,9570758,2001,"-"
"10959","2",9571066,9573066,2001,"+"
"10960","2",9576441,9578441,2001,"-"
"10961","2",9578874,9580874,2001,"+"
"10962","2",9584883,9586883,2001,"+"
"10963","2",9589879,9591879,2001,"-"
"10964","2",9590027,9592027,2001,"+"
"10965","2",9591996,9593996,2001,"+"
"10966","2",9595617,9597617,2001,"+"
"10967","2",9598550,9600550,2001,"+"
"10968","2",9609595,9611595,2001,"-"
"10969","2",9617372,9619372,2001,"+"
"10970","2",9622068,9624068,2001,"+"
"10971","2",9625969,9627969,2001,"-"
"10972","2",9626408,9628408,2001,"+"
"10973","2",9634113,9636113,2001,"-"
"10974","2",9635380,9637380,2001,"+"
"10975","2",9644313,9646313,2001,"+"
"10976","2",9650439,9652439,2001,"-"
"10977","2",9650719,9652719,2001,"+"
"10978","2",9656344,9658344,2001,"+"
"10979","2",9659964,9661964,2001,"+"
"10980","2",9665981,9667981,2001,"-"
"10981","2",9671144,9673144,2001,"+"
"10982","2",9676880,9678880,2001,"+"
"10983","2",9683725,9685725,2001,"+"
"10984","2",9691154,9693154,2001,"-"
"10985","2",9694932,9696932,2001,"+"
"10986","2",9698897,9700897,2001,"-"
"10987","2",9705150,9707150,2001,"-"
"10988","2",9707848,9709848,2001,"-"
"10989","2",9711291,9713291,2001,"+"
"10990","2",9714085,9716085,2001,"+"
"10991","2",9718472,9720472,2001,"-"
"10992","2",9720425,9722425,2001,"-"
"10993","2",9720236,9722236,2001,"+"
"10994","2",9725270,9727270,2001,"-"
"10995","2",9727756,9729756,2001,"+"
"10996","2",9732400,9734400,2001,"-"
"10997","2",9736607,9738607,2001,"+"
"10998","2",9738457,9740457,2001,"+"
"10999","2",9740463,9742463,2001,"-"
"11000","2",9742347,9744347,2001,"-"
"11001","2",9745292,9747292,2001,"-"
"11002","2",9747771,9749771,2001,"+"
"11003","2",9748869,9750869,2001,"+"
"11004","2",9752631,9754631,2001,"+"
"11005","2",9758673,9760673,2001,"+"
"11006","2",9762462,9764462,2001,"-"
"11007","2",9761105,9763105,2001,"+"
"11008","2",9763563,9765563,2001,"-"
"11009","2",9765127,9767127,2001,"+"
"11010","2",9770553,9772553,2001,"-"
"11011","2",9769894,9771894,2001,"+"
"11012","2",9773853,9775853,2001,"+"
"11013","2",9777877,9779877,2001,"+"
"11014","2",9785316,9787316,2001,"+"
"11015","2",9791212,9793212,2001,"+"
"11016","2",9797843,9799843,2001,"+"
"11017","2",9802288,9804288,2001,"-"
"11018","2",9805700,9807700,2001,"-"
"11019","2",9808209,9810209,2001,"-"
"11020","2",9809657,9811657,2001,"+"
"11021","2",9813724,9815724,2001,"-"
"11022","2",9821005,9823005,2001,"+"
"11023","2",9825898,9827898,2001,"-"
"11024","2",9826113,9828113,2001,"+"
"11025","2",9829410,9831410,2001,"-"
"11026","2",9831123,9833123,2001,"+"
"11027","2",9835235,9837235,2001,"-"
"11028","2",9838736,9840736,2001,"-"
"11029","2",9839456,9841456,2001,"+"
"11030","2",9841025,9843025,2001,"-"
"11031","2",9841043,9843043,2001,"+"
"11032","2",9843299,9845299,2001,"+"
"11033","2",9848264,9850264,2001,"-"
"11034","2",9849176,9851176,2001,"+"
"11035","2",9852618,9854618,2001,"+"
"11036","2",9854857,9856857,2001,"+"
"11037","2",9857574,9859574,2001,"-"
"11038","2",9861470,9863470,2001,"+"
"11039","2",9865562,9867562,2001,"-"
"11040","2",9865792,9867792,2001,"-"
"11041","2",9873907,9875907,2001,"+"
"11042","2",9876058,9878058,2001,"+"
"11043","2",9878276,9880276,2001,"+"
"11044","2",9882397,9884397,2001,"-"
"11045","2",9883550,9885550,2001,"+"
"11046","2",9891716,9893716,2001,"+"
"11047","2",9895325,9897325,2001,"-"
"11048","2",9898125,9900125,2001,"-"
"11049","2",9900439,9902439,2001,"-"
"11050","2",9902215,9904215,2001,"+"
"11051","2",9904920,9906920,2001,"-"
"11052","2",9913608,9915608,2001,"+"
"11053","2",9916520,9918520,2001,"+"
"11054","2",9923933,9925933,2001,"+"
"11055","2",9925378,9927378,2001,"+"
"11056","2",9931319,9933319,2001,"-"
"11057","2",9936998,9938998,2001,"+"
"11058","2",9941293,9943293,2001,"-"
"11059","2",9941814,9943814,2001,"-"
"11060","2",9942053,9944053,2001,"+"
"11061","2",9947903,9949903,2001,"+"
"11062","2",9954091,9956091,2001,"-"
"11063","2",9954553,9956553,2001,"+"
"11064","2",9962623,9964623,2001,"-"
"11065","2",9964229,9966229,2001,"-"
"11066","2",9966772,9968772,2001,"-"
"11067","2",9970701,9972701,2001,"+"
"11068","2",9977021,9979021,2001,"-"
"11069","2",9978405,9980405,2001,"+"
"11070","2",9990695,9992695,2001,"-"
"11071","2",9994478,9996478,2001,"+"
"11072","2",10000509,10002509,2001,"-"
"11073","2",10000893,10002893,2001,"+"
"11074","2",10004684,10006684,2001,"-"
"11075","2",10007914,10009914,2001,"-"
"11076","2",10012533,10014533,2001,"-"
"11077","2",10015943,10017943,2001,"-"
"11078","2",10021864,10023864,2001,"-"
"11079","2",10023346,10025346,2001,"+"
"11080","2",10027777,10029777,2001,"-"
"11081","2",10029382,10031382,2001,"-"
"11082","2",10031753,10033753,2001,"-"
"11083","2",10033327,10035327,2001,"-"
"11084","2",10035000,10037000,2001,"-"
"11085","2",10042673,10044673,2001,"-"
"11086","2",10045532,10047532,2001,"-"
"11087","2",10048291,10050291,2001,"-"
"11088","2",10054317,10056317,2001,"-"
"11089","2",10056554,10058554,2001,"+"
"11090","2",10058517,10060517,2001,"-"
"11091","2",10060822,10062822,2001,"-"
"11092","2",10062863,10064863,2001,"-"
"11093","2",10062245,10064245,2001,"+"
"11094","2",10063205,10065205,2001,"+"
"11095","2",10065163,10067163,2001,"+"
"11096","2",10071233,10073233,2001,"+"
"11097","2",10079232,10081232,2001,"-"
"11098","2",10084907,10086907,2001,"+"
"11099","2",10091878,10093878,2001,"-"
"11100","2",10096559,10098559,2001,"+"
"11101","2",10103029,10105029,2001,"-"
"11102","2",10112213,10114213,2001,"-"
"11103","2",10121080,10123080,2001,"-"
"11104","2",10123636,10125636,2001,"-"
"11105","2",10126521,10128521,2001,"-"
"11106","2",10131779,10133779,2001,"-"
"11107","2",10134175,10136175,2001,"+"
"11108","2",10136561,10138561,2001,"-"
"11109","2",10139527,10141527,2001,"+"
"11110","2",10142646,10144646,2001,"+"
"11111","2",10147666,10149666,2001,"+"
"11112","2",10154647,10156647,2001,"-"
"11113","2",10155896,10157896,2001,"-"
"11114","2",10156005,10158005,2001,"+"
"11115","2",10162417,10164417,2001,"+"
"11116","2",10169262,10171262,2001,"-"
"11117","2",10169601,10171601,2001,"+"
"11118","2",10173515,10175515,2001,"+"
"11119","2",10176834,10178834,2001,"+"
"11120","2",10179998,10181998,2001,"+"
"11121","2",10181251,10183251,2001,"+"
"11122","2",10182966,10184966,2001,"+"
"11123","2",10185605,10187605,2001,"-"
"11124","2",10189412,10191412,2001,"-"
"11125","2",10195059,10197059,2001,"+"
"11126","2",10198698,10200698,2001,"+"
"11127","2",10203467,10205467,2001,"-"
"11128","2",10203992,10205992,2001,"+"
"11129","2",10206911,10208911,2001,"-"
"11130","2",10208475,10210475,2001,"+"
"11131","2",10213714,10215714,2001,"+"
"11132","2",10218396,10220396,2001,"-"
"11133","2",10221024,10223024,2001,"-"
"11134","2",10222945,10224945,2001,"+"
"11135","2",10227638,10229638,2001,"-"
"11136","2",10228385,10230385,2001,"+"
"11137","2",10234476,10236476,2001,"-"
"11138","2",10237779,10239779,2001,"-"
"11139","2",10240964,10242964,2001,"+"
"11140","2",10243886,10245886,2001,"+"
"11141","2",10246206,10248206,2001,"+"
"11142","2",10247834,10249834,2001,"-"
"11143","2",10253641,10255641,2001,"-"
"11144","2",10257148,10259148,2001,"+"
"11145","2",10263033,10265033,2001,"-"
"11146","2",10266405,10268405,2001,"-"
"11147","2",10269612,10271612,2001,"-"
"11148","2",10272595,10274595,2001,"-"
"11149","2",10276266,10278266,2001,"-"
"11150","2",10280847,10282847,2001,"+"
"11151","2",10284000,10286000,2001,"-"
"11152","2",10288620,10290620,2001,"-"
"11153","2",10290418,10292418,2001,"+"
"11154","2",10293330,10295330,2001,"+"
"11155","2",10299115,10301115,2001,"+"
"11156","2",10303812,10305812,2001,"-"
"11157","2",10309648,10311648,2001,"+"
"11158","2",10313920,10315920,2001,"-"
"11159","2",10316353,10318353,2001,"-"
"11160","2",10321222,10323222,2001,"-"
"11161","2",10328941,10330941,2001,"-"
"11162","2",10332284,10334284,2001,"+"
"11163","2",10336707,10338707,2001,"-"
"11164","2",10337679,10339679,2001,"+"
"11165","2",10339816,10341816,2001,"+"
"11166","2",10343358,10345358,2001,"+"
"11167","2",10345829,10347829,2001,"-"
"11168","2",10348825,10350825,2001,"-"
"11169","2",10358546,10360546,2001,"-"
"11170","2",10360126,10362126,2001,"+"
"11171","2",10365902,10367902,2001,"-"
"11172","2",10372063,10374063,2001,"-"
"11173","2",10372576,10374576,2001,"+"
"11174","2",10372570,10374570,2001,"+"
"11175","2",10374470,10376470,2001,"+"
"11176","2",10377586,10379586,2001,"-"
"11177","2",10378407,10380407,2001,"-"
"11178","2",10379026,10381026,2001,"+"
"11179","2",10385625,10387625,2001,"-"
"11180","2",10390089,10392089,2001,"+"
"11181","2",10392976,10394976,2001,"-"
"11182","2",10393329,10395329,2001,"+"
"11183","2",10395622,10397622,2001,"-"
"11184","2",10396588,10398588,2001,"+"
"11185","2",10399498,10401498,2001,"-"
"11186","2",10401934,10403934,2001,"-"
"11187","2",10403373,10405373,2001,"+"
"11188","2",10407887,10409887,2001,"+"
"11189","2",10414432,10416432,2001,"+"
"11190","2",10420841,10422841,2001,"+"
"11191","2",10425342,10427342,2001,"+"
"11192","2",10426513,10428513,2001,"-"
"11193","2",10428222,10430222,2001,"-"
"11194","2",10430537,10432537,2001,"+"
"11195","2",10438298,10440298,2001,"-"
"11196","2",10445242,10447242,2001,"-"
"11197","2",10448631,10450631,2001,"+"
"11198","2",10450419,10452419,2001,"+"
"11199","2",10453524,10455524,2001,"-"
"11200","2",10456045,10458045,2001,"+"
"11201","2",10460199,10462199,2001,"+"
"11202","2",10461910,10463910,2001,"+"
"11203","2",10462549,10464549,2001,"-"
"11204","2",10467340,10469340,2001,"+"
"11205","2",10473503,10475503,2001,"-"
"11206","2",10478454,10480454,2001,"-"
"11207","2",10481795,10483795,2001,"-"
"11208","2",10486571,10488571,2001,"-"
"11209","2",10491243,10493243,2001,"-"
"11210","2",10491669,10493669,2001,"+"
"11211","2",10495878,10497878,2001,"-"
"11212","2",10497331,10499331,2001,"-"
"11213","2",10497727,10499727,2001,"+"
"11214","2",10502140,10504140,2001,"-"
"11215","2",10502604,10504604,2001,"+"
"11216","2",10505058,10507058,2001,"+"
"11217","2",10509902,10511902,2001,"-"
"11218","2",10514411,10516411,2001,"-"
"11219","2",10519549,10521549,2001,"-"
"11220","2",10524840,10526840,2001,"-"
"11221","2",10526025,10528025,2001,"-"
"11222","2",10527064,10529064,2001,"+"
"11223","2",10530957,10532957,2001,"-"
"11224","2",10535845,10537845,2001,"+"
"11225","2",10538001,10540001,2001,"+"
"11226","2",10548434,10550434,2001,"-"
"11227","2",10546026,10548026,2001,"+"
"11228","2",10548774,10550774,2001,"+"
"11229","2",10558384,10560384,2001,"+"
"11230","2",10561726,10563726,2001,"+"
"11231","2",10564946,10566946,2001,"-"
"11232","2",10565898,10567898,2001,"+"
"11233","2",10567579,10569579,2001,"-"
"11234","2",10571570,10573570,2001,"-"
"11235","2",10572862,10574862,2001,"+"
"11236","2",10573979,10575979,2001,"+"
"11237","2",10578230,10580230,2001,"-"
"11238","2",10579135,10581135,2001,"+"
"11239","2",10580082,10582082,2001,"+"
"11240","2",10584216,10586216,2001,"-"
"11241","2",10587329,10589329,2001,"-"
"11242","2",10588016,10590016,2001,"-"
"11243","2",10589862,10591862,2001,"-"
"11244","2",10592171,10594171,2001,"+"
"11245","2",10596315,10598315,2001,"-"
"11246","2",10597131,10599131,2001,"+"
"11247","2",10598766,10600766,2001,"-"
"11248","2",10600860,10602860,2001,"+"
"11249","2",10607030,10609030,2001,"-"
"11250","2",10608394,10610394,2001,"+"
"11251","2",10608413,10610413,2001,"+"
"11252","2",10612105,10614105,2001,"+"
"11253","2",10616263,10618263,2001,"+"
"11254","2",10620307,10622307,2001,"-"
"11255","2",10621453,10623453,2001,"+"
"11256","2",10624214,10626214,2001,"+"
"11257","2",10628737,10630737,2001,"+"
"11258","2",10630531,10632531,2001,"+"
"11259","2",10633616,10635616,2001,"-"
"11260","2",10633415,10635415,2001,"+"
"11261","2",10638089,10640089,2001,"+"
"11262","2",10643561,10645561,2001,"+"
"11263","2",10647663,10649663,2001,"+"
"11264","2",10650599,10652599,2001,"+"
"11265","2",10659226,10661226,2001,"-"
"11266","2",10661241,10663241,2001,"+"
"11267","2",10664964,10666964,2001,"-"
"11268","2",10667049,10669049,2001,"+"
"11269","2",10671653,10673653,2001,"-"
"11270","2",10675553,10677553,2001,"-"
"11271","2",10680998,10682998,2001,"-"
"11272","2",10683135,10685135,2001,"+"
"11273","2",10688934,10690934,2001,"+"
"11274","2",10696000,10698000,2001,"-"
"11275","2",10701152,10703152,2001,"-"
"11276","2",10703294,10705294,2001,"-"
"11277","2",10710240,10712240,2001,"-"
"11278","2",10713014,10715014,2001,"-"
"11279","2",10712807,10714807,2001,"+"
"11280","2",10717096,10719096,2001,"+"
"11281","2",10725961,10727961,2001,"-"
"11282","2",10730622,10732622,2001,"+"
"11283","2",10732946,10734946,2001,"+"
"11284","2",10736654,10738654,2001,"-"
"11285","2",10738855,10740855,2001,"+"
"11286","2",10744594,10746594,2001,"-"
"11287","2",10747467,10749467,2001,"-"
"11288","2",10752134,10754134,2001,"-"
"11289","2",10752835,10754835,2001,"+"
"11290","2",10754327,10756327,2001,"-"
"11291","2",10756772,10758772,2001,"-"
"11292","2",10758724,10760724,2001,"+"
"11293","2",10763810,10765810,2001,"-"
"11294","2",10767665,10769665,2001,"-"
"11295","2",10768933,10770933,2001,"+"
"11296","2",10773294,10775294,2001,"-"
"11297","2",10773976,10775976,2001,"-"
"11298","2",10778226,10780226,2001,"-"
"11299","2",10779409,10781409,2001,"-"
"11300","2",10787065,10789065,2001,"-"
"11301","2",10790331,10792331,2001,"-"
"11302","2",10792832,10794832,2001,"-"
"11303","2",10794135,10796135,2001,"+"
"11304","2",10796599,10798599,2001,"+"
"11305","2",10800278,10802278,2001,"+"
"11306","2",10803249,10805249,2001,"+"
"11307","2",10805680,10807680,2001,"+"
"11308","2",10809362,10811362,2001,"+"
"11309","2",10812217,10814217,2001,"-"
"11310","2",10812839,10814839,2001,"+"
"11311","2",10814995,10816995,2001,"-"
"11312","2",10813470,10815470,2001,"+"
"11313","2",10815749,10817749,2001,"+"
"11314","2",10821370,10823370,2001,"+"
"11315","2",10825735,10827735,2001,"+"
"11316","2",10830655,10832655,2001,"-"
"11317","2",10834483,10836483,2001,"-"
"11318","2",10837420,10839420,2001,"+"
"11319","2",10841863,10843863,2001,"+"
"11320","2",10845348,10847348,2001,"-"
"11321","2",10849532,10851532,2001,"-"
"11322","2",10853948,10855948,2001,"-"
"11323","2",10855372,10857372,2001,"+"
"11324","2",10859828,10861828,2001,"+"
"11325","2",10862059,10864059,2001,"+"
"11326","2",10871077,10873077,2001,"-"
"11327","2",10873913,10875913,2001,"+"
"11328","2",10879671,10881671,2001,"+"
"11329","2",10884295,10886295,2001,"-"
"11330","2",10886921,10888921,2001,"-"
"11331","2",10887014,10889014,2001,"+"
"11332","2",10889903,10891903,2001,"+"
"11333","2",10893486,10895486,2001,"+"
"11334","2",10898443,10900443,2001,"+"
"11335","2",10901531,10903531,2001,"-"
"11336","2",10904245,10906245,2001,"-"
"11337","2",10905428,10907428,2001,"+"
"11338","2",10907360,10909360,2001,"+"
"11339","2",10909498,10911498,2001,"+"
"11340","2",10913586,10915586,2001,"+"
"11341","2",10926390,10928390,2001,"-"
"11342","2",10930062,10932062,2001,"-"
"11343","2",10933551,10935551,2001,"-"
"11344","2",10937081,10939081,2001,"-"
"11345","2",10938037,10940037,2001,"+"
"11346","2",10941255,10943255,2001,"-"
"11347","2",10946096,10948096,2001,"+"
"11348","2",10948626,10950626,2001,"-"
"11349","2",10951561,10953561,2001,"+"
"11350","2",10955052,10957052,2001,"-"
"11351","2",10971927,10973927,2001,"-"
"11352","2",10974759,10976759,2001,"-"
"11353","2",10975936,10977936,2001,"+"
"11354","2",10979122,10981122,2001,"+"
"11355","2",10987924,10989924,2001,"-"
"11356","2",10991808,10993808,2001,"+"
"11357","2",10994141,10996141,2001,"+"
"11358","2",10999599,11001599,2001,"+"
"11359","2",11008739,11010739,2001,"-"
"11360","2",11011506,11013506,2001,"+"
"11361","2",11013890,11015890,2001,"+"
"11362","2",11020699,11022699,2001,"-"
"11363","2",11020848,11022848,2001,"+"
"11364","2",11029776,11031776,2001,"-"
"11365","2",11030115,11032115,2001,"+"
"11366","2",11035910,11037910,2001,"-"
"11367","2",11036380,11038380,2001,"+"
"11368","2",11040331,11042331,2001,"+"
"11369","2",11051066,11053066,2001,"-"
"11370","2",11055042,11057042,2001,"-"
"11371","2",11058035,11060035,2001,"+"
"11372","2",11065028,11067028,2001,"-"
"11373","2",11067644,11069644,2001,"+"
"11374","2",11070287,11072287,2001,"-"
"11375","2",11074669,11076669,2001,"-"
"11376","2",11075817,11077817,2001,"+"
"11377","2",11078918,11080918,2001,"-"
"11378","2",11079586,11081586,2001,"+"
"11379","2",11080302,11082302,2001,"+"
"11380","2",11086348,11088348,2001,"+"
"11381","2",11088250,11090250,2001,"+"
"11382","2",11092168,11094168,2001,"-"
"11383","2",11094404,11096404,2001,"-"
"11384","2",11098380,11100380,2001,"-"
"11385","2",11101301,11103301,2001,"+"
"11386","2",11106188,11108188,2001,"-"
"11387","2",11112828,11114828,2001,"-"
"11388","2",11114759,11116759,2001,"-"
"11389","2",11117208,11119208,2001,"-"
"11390","2",11119869,11121869,2001,"+"
"11391","2",11122430,11124430,2001,"+"
"11392","2",11126134,11128134,2001,"+"
"11393","2",11129119,11131119,2001,"+"
"11394","2",11134345,11136345,2001,"-"
"11395","2",11134682,11136682,2001,"+"
"11396","2",11138451,11140451,2001,"-"
"11397","2",11139809,11141809,2001,"+"
"11398","2",11144103,11146103,2001,"-"
"11399","2",11149510,11151510,2001,"-"
"11400","2",11151726,11153726,2001,"+"
"11401","2",11156118,11158118,2001,"+"
"11402","2",11158702,11160702,2001,"+"
"11403","2",11160443,11162443,2001,"-"
"11404","2",11160666,11162666,2001,"+"
"11405","2",11163575,11165575,2001,"+"
"11406","2",11167473,11169473,2001,"-"
"11407","2",11172142,11174142,2001,"-"
"11408","2",11177100,11179100,2001,"+"
"11409","2",11183213,11185213,2001,"+"
"11410","2",11183739,11185739,2001,"+"
"11411","2",11190337,11192337,2001,"-"
"11412","2",11193259,11195259,2001,"-"
"11413","2",11195996,11197996,2001,"+"
"11414","2",11200303,11202303,2001,"+"
"11415","2",11205287,11207287,2001,"-"
"11416","2",11212971,11214971,2001,"-"
"11417","2",11214252,11216252,2001,"+"
"11418","2",11219507,11221507,2001,"-"
"11419","2",11219708,11221708,2001,"+"
"11420","2",11222213,11224213,2001,"-"
"11421","2",11223565,11225565,2001,"+"
"11422","2",11227057,11229057,2001,"-"
"11423","2",11229491,11231491,2001,"-"
"11424","2",11232295,11234295,2001,"-"
"11425","2",11235936,11237936,2001,"-"
"11426","2",11241239,11243239,2001,"-"
"11427","2",11245035,11247035,2001,"-"
"11428","2",11246383,11248383,2001,"+"
"11429","2",11250120,11252120,2001,"+"
"11430","2",11253930,11255930,2001,"-"
"11431","2",11257973,11259973,2001,"-"
"11432","2",11261494,11263494,2001,"-"
"11433","2",11262963,11264963,2001,"+"
"11434","2",11266942,11268942,2001,"+"
"11435","2",11269089,11271089,2001,"+"
"11436","2",11272911,11274911,2001,"+"
"11437","2",11276789,11278789,2001,"+"
"11438","2",11279025,11281025,2001,"+"
"11439","2",11283229,11285229,2001,"-"
"11440","2",11289360,11291360,2001,"-"
"11441","2",11292445,11294445,2001,"-"
"11442","2",11294806,11296806,2001,"-"
"11443","2",11298144,11300144,2001,"+"
"11444","2",11305953,11307953,2001,"-"
"11445","2",11314096,11316096,2001,"-"
"11446","2",11315412,11317412,2001,"+"
"11447","2",11317771,11319771,2001,"+"
"11448","2",11325835,11327835,2001,"-"
"11449","2",11326493,11328493,2001,"+"
"11450","2",11328870,11330870,2001,"+"
"11451","2",11335607,11337607,2001,"-"
"11452","2",11337932,11339932,2001,"+"
"11453","2",11340684,11342684,2001,"+"
"11454","2",11344402,11346402,2001,"-"
"11455","2",11349993,11351993,2001,"-"
"11456","2",11349719,11351719,2001,"+"
"11457","2",11364098,11366098,2001,"+"
"11458","2",11367596,11369596,2001,"+"
"11459","2",11379492,11381492,2001,"+"
"11460","2",11383782,11385782,2001,"+"
"11461","2",11387407,11389407,2001,"+"
"11462","2",11393279,11395279,2001,"-"
"11463","2",11396092,11398092,2001,"-"
"11464","2",11400329,11402329,2001,"+"
"11465","2",11407326,11409326,2001,"-"
"11466","2",11409076,11411076,2001,"+"
"11467","2",11426669,11428669,2001,"-"
"11468","2",11431732,11433732,2001,"-"
"11469","2",11435277,11437277,2001,"-"
"11470","2",11436808,11438808,2001,"+"
"11471","2",11442561,11444561,2001,"+"
"11472","2",11447949,11449949,2001,"-"
"11473","2",11450239,11452239,2001,"-"
"11474","2",11452843,11454843,2001,"-"
"11475","2",11454849,11456849,2001,"-"
"11476","2",11458365,11460365,2001,"-"
"11477","2",11460099,11462099,2001,"-"
"11478","2",11459219,11461219,2001,"+"
"11479","2",11473325,11475325,2001,"-"
"11480","2",11476944,11478944,2001,"-"
